% Model,array_8pzt_7cristal.mph
% Version,COMSOL 6.4.0.293
% Date,"May 11 2026, 17:29"
% Table,Probe Table 1 - 
% Time (s),"Electric potential (V), Domain Probe 1","Electric potential (V), Domain Probe 2","Electric potential (V), Domain Probe 3","Electric potential (V), Domain Probe 4","Electric potential (V), Domain Probe 5","Electric potential (V), Domain Probe 6","Electric potential (V), Domain Probe 7","Electric potential (V), Domain Probe 8"
0,0,0,0,0,0,0,0,0
2.0E-7,0.004855649985719399,0.004855732239344551,0.004855712529433611,0.004855657847924425,0.004855122672546881,0.003448252651100348,-1.0744450677607442,0.0034420722272751913
4.0E-7,-0.31376200402325305,-0.313778770421995,-0.3137842821024968,-0.31491715393898173,-0.30346107023667707,-0.34867850266409234,-5.637803174774622,-0.34876883748711546
6.0E-7,-2.766052111717239,-2.7665515869806465,-2.7582923558122907,-2.810013962801629,-2.661416153453294,-1.7904823427715695,-9.93036894354451,-1.7928160269189493
8.0E-7,-3.5134800165929687,-3.513020319797902,-3.4061622950405828,-3.7456483516932035,-2.8250270810821285,-0.4913361250194143,-7.6987502172292706,-0.5112583024468738
1.0E-6,0.20739730158633224,0.11568097732935775,0.4197775906272006,-0.16787994344969792,1.1075873284353845,2.650674985857203,-0.9968382832745601,2.4582700318341884
1.2E-6,3.0579996502678823,2.7363892053771957,3.022999927055226,2.6056429047914786,3.6498017415733677,3.059953733488409,1.9328589108847316,2.9450070475361985
1.4E-6,0.5334841626873461,0.16795694718786036,0.1178907453784118,0.2721850922743042,0.6230290925728907,-0.04332894312961598,0.7601981544091442,-0.06539308596467522
1.6E-6,-1.4242805378386958,-1.513904863649249,-1.7253987942053397,-1.5044967411746901,-1.3553206344231012,-0.7967881322071672,-0.2362904930855919,-1.0459901274388455
1.8E-6,-0.2856590587112935,-0.1680705303191516,-0.26310317546425893,-0.25046801649601763,-0.2133660603152915,0.23028338043685814,0.2614888611873083,-0.15925036511164928
2.0E-6,0.5839690789378431,0.601284678525032,0.6017773831562039,0.4709543127099511,0.7553556200314436,0.7447391788221556,0.4061338110763823,0.6237964981211667
2.2E-6,0.08306701713261391,0.015890934303695144,-0.027233477581909766,0.050894414999345584,0.16110571381037647,0.21726949599999948,0.017098809863826073,0.20603934998351336
2.4E-6,-0.18721709059868807,-0.2250931490879347,-0.23712592889865192,-0.20717657804739534,-0.11777660560041178,-0.05518622091718122,-0.0938354112749238,-0.12147980102675693
2.5999999999999997E-6,-0.05167898183043295,-0.058127389064968296,-0.04287426356878629,-0.026409230340278523,0.019494954086761933,-0.041519211500569454,0.09764294990990856,-0.06210859235540382
2.8E-6,0.003588231590139068,0.002274326056880274,0.01523617381836617,0.011372087330603124,0.04257751764393247,0.002716467689607715,0.06489074735525395,0.005284128120049338
3.0E-6,-0.02128950405669964,-0.01581524322965487,-0.027840339945006273,0.04233097429010154,-0.0369997870426961,0.011796291002102683,-0.026210256793129834,1.9771901963319143E-4
3.2E-6,-0.004366201480475306,-0.00688160368594632,-0.004000062844629777,-0.005254096100079312,0.0022727885222290894,0.01702131308634464,0.003470255921971013,0.013558013629228077
3.3999999999999996E-6,-0.002198450579415674,-0.010275754770841073,0.0029249699821182005,-0.008277663336882186,0.0071093791520078975,-0.0022911665115971356,0.018646604685621557,-0.011103160940899661
3.6E-6,-0.0222367217874583,-0.019187732064444636,-0.0246972779773038,-0.019691455782748217,-0.014712155813608832,-0.017474570397138522,0.002125517306850356,-0.01355272978446895
3.8E-6,-0.0060891878740526656,-0.009061962404138611,-0.00823333255154076,-0.004321802127126979,-0.009528957155838614,0.002320929311452895,-0.0105766243210334,-2.0946547698390752E-4
4.0E-6,0.006843010291737857,0.00448058544542136,0.010322154889791964,0.003602940771364882,0.009902041553149428,0.006290095265071696,-0.0014712227841357066,0.008099564985567508
4.2E-6,-0.005146894731637276,-0.006110013055398858,-0.0033398595428193955,-0.008055451213179961,-0.001790375522930284,-0.007665926707334294,0.005321482066953377,-0.006929017074267736
4.4E-6,-0.010524602908549776,-0.00411562497033775,-0.010575783229345641,3.924276040578541E-4,-0.009820276027252866,-0.006068731261911905,-0.004993807461679451,-0.004653001345669618
4.6E-6,-8.58290370209589E-4,-6.605418698808783E-4,-3.766238312090252E-4,-0.0015634162323337213,4.8268239600508794E-4,-5.207688354246984E-4,-0.0010023665620330269,4.470265659553028E-4
4.8E-6,0.004034754737627478,2.061159792855409E-4,0.0018715404803334816,0.001990835133494378,0.002662684690706356,1.0658438426547527E-4,-8.735454919510501E-4,0.00109100473668787
4.9999999999999996E-6,-0.0024001243273348532,-0.00255775695619081,-0.0021816056625613488,-0.003911333376478871,-0.0019536557078411124,-0.0013189324641194613,9.909268009948653E-4,-0.0016861523605761729
5.199999999999999E-6,-0.0015957386155874681,-9.73432466198845E-4,-0.001541074043919836,-2.1654662136297523E-4,-0.004650616993556617,-0.0010474006385444174,-6.095748782320336E-4,-0.0022428025171048497
5.4E-6,5.520877360470019E-4,8.404359176760722E-4,9.837763303644658E-4,-9.797663086340356E-4,0.0024239896652886064,2.9750284134136767E-4,4.99665683440993E-4,0.0017077195103236426
5.6E-6,-4.086420395163622E-4,-5.204324673458632E-4,-8.168176985349605E-4,7.62126183145066E-4,-6.327000793869024E-4,-1.0121131153812824E-4,-3.038943189012046E-4,-2.8092245849742863E-4
5.7999999999999995E-6,-4.0082516468735175E-4,5.546969295057141E-4,-2.2338575266982487E-4,-2.3203816643648493E-4,6.057336220594211E-4,6.05557535667569E-4,-4.0481741974678434E-4,-6.2657541919483E-4
6.0E-6,1.627932081817991E-4,-0.0010757723657001134,-8.566308266446089E-4,-9.40123983869028E-4,-0.0014989014596891036,-1.8532347057092417E-4,3.6655650713043544E-4,-2.2973990479935956E-4
6.2E-6,-6.773769719554904E-4,-5.128327082596463E-6,1.9706749072046317E-4,5.927929327632127E-4,0.0013389407553333654,-7.320063460172202E-4,-8.455701018705465E-4,5.239292007753923E-4
6.4E-6,1.3220277995238525E-4,-5.9866422779812596E-5,-5.323573585016289E-4,-5.248681508236827E-4,-7.953679542864477E-4,-3.437486691649917E-4,3.4132493143547514E-4,-3.6999400587504644E-4
6.5999999999999995E-6,2.21382201999554E-4,-6.299934415826879E-5,6.648180366333748E-4,5.108408146150861E-4,5.992242003323556E-4,5.107278759151005E-4,-9.276886469899464E-7,4.071818290219051E-4
6.799999999999999E-6,4.4853566114599853E-4,1.914527492624817E-5,-1.0266304026576218E-4,-3.755919693784793E-4,-8.977082509749292E-4,-5.4598151115645755E-5,2.766894256422131E-4,1.009390369837368E-4
7.0E-6,-8.210078454429607E-5,6.617030061939124E-4,4.399493192564402E-4,4.988772424490742E-4,7.23465533140983E-4,3.171920879317913E-4,-4.249270373332732E-4,4.5535065578581745E-4
7.2E-6,3.616477731812228E-4,2.5987006681578895E-4,4.792265498020819E-5,1.6993208052777333E-4,1.2693932344563056E-4,3.170969039946322E-4,3.6369763430708853E-4,1.5047056888601115E-4
7.3999999999999995E-6,-5.605960031140695E-4,-2.0371618515483528E-4,-2.5785422825147326E-5,-1.8331309405814276E-4,9.520522639963246E-6,-4.890497015962334E-4,-1.7018030821694548E-4,-5.172070953584898E-4
7.6E-6,4.030440919503694E-4,-5.186699762424194E-4,-3.813579067900121E-4,-3.135216471744132E-4,-5.238533637885897E-4,-2.378383088553314E-4,-1.266607223026263E-4,-4.894272941444865E-4
7.8E-6,-9.380155696555831E-4,-1.6121218380564894E-4,-3.603266294854864E-4,-2.1768003208388683E-5,-8.376284695958309E-5,-2.3555690958940598E-4,-2.652243700852273E-4,-2.839953028816715E-5
8.0E-6,8.434956502227173E-5,-1.400339096771742E-4,2.62753486033497E-5,-2.8149155558848503E-4,2.53241829178975E-5,-2.293123457159985E-4,2.5453523711712624E-4,-1.5488467966353887E-4
8.2E-6,-5.259357811171107E-5,-2.7016169545047178E-5,-1.7267338594520234E-4,9.699113517669938E-5,-1.5504130579318222E-4,1.3245138098944497E-4,4.6265120651574857E-5,-1.635626631868865E-5
8.4E-6,2.4248522709026426E-4,4.0035129638402564E-5,4.1420128289480074E-4,2.182376153565104E-4,1.2837987622061202E-4,4.2387439863006025E-4,5.832737109956101E-5,3.3665233476994495E-4
8.599999999999999E-6,2.3899346867976788E-4,2.771569903431642E-4,1.2783486288146442E-4,4.0748692028662233E-4,3.730915564807166E-4,4.214085138849845E-4,-9.785890132673301E-5,1.918748901623084E-4
8.8E-6,9.089693918500531E-5,3.1233712435586956E-5,7.530692180471055E-5,-1.4906294262887731E-4,2.6677351448738183E-4,-9.392511039345691E-5,1.110557228920625E-4,-1.2740784789274819E-6
9.0E-6,-6.358377648358267E-6,1.5002884413053272E-4,-1.7817683174032502E-4,-5.523508976933551E-5,-5.401061550939545E-5,1.1714560765375863E-4,-1.9146456897158826E-4,-5.892329523268077E-5
9.2E-6,1.0971316482432235E-4,-1.366480203864749E-5,1.4220468286202097E-4,-1.8742772371308758E-4,-7.682327346074094E-5,-2.3945101449458184E-4,1.0678841485452761E-4,2.8770851625766017E-6
9.4E-6,-2.791078416430199E-4,-2.54319871127657E-4,-3.383135528666794E-4,-1.557908743588564E-5,-2.944712109440338E-4,-2.1665709405188315E-4,-1.0531775865115064E-4,-1.8760214402079915E-4
9.6E-6,-2.088530536517269E-5,-3.3671719414525236E-5,1.4280108876232542E-4,1.0218627345039312E-4,-5.489480636962277E-5,-2.426924100438825E-4,1.1981183208705264E-4,4.505803664897634E-5
9.8E-6,-1.646897160535729E-5,5.958911848177269E-5,-1.86806630947077E-5,9.6998702037959E-5,-6.790547005590656E-5,1.3182149274093726E-4,-1.182380431042456E-4,1.9479840441122557E-5
9.999999999999999E-6,1.3831068312828907E-4,2.2064772256025974E-5,3.0398346162778783E-4,5.600615000317774E-5,1.5075112731970363E-4,1.5990538915320804E-4,5.782677723849304E-5,6.296454701435191E-5
9.999999999999999E-6,1.3831068312828907E-4,2.2064772256025974E-5,3.0398346162778783E-4,5.600615000317774E-5,1.5075112731970363E-4,1.5990538915320804E-4,5.782677723849304E-5,6.296454701435191E-5
1.0199999999999999E-5,-1.0538048460687409E-4,-2.2298785440725015E-5,-9.92261453164254E-5,-7.269736466653425E-5,1.2303659727101762E-4,9.945142160123616E-5,-5.7094917021870046E-5,-8.395721977624752E-5
1.0399999999999999E-5,8.232365463827668E-5,-1.6158577361596077E-4,-2.2496079994243165E-4,-1.880579794857119E-4,2.8496264843960893E-6,-1.1071271214283494E-4,5.0226062653692235E-5,-1.2135154827765923E-4
1.0599999999999998E-5,-6.0841059214216195E-5,2.0432290031976365E-4,-4.583600631841844E-5,5.814474864899559E-6,3.0734067440730606E-5,1.4649829905497014E-4,-9.997258793394846E-5,9.657055173173295E-5
1.0799999999999998E-5,2.2725249323514335E-5,-5.110697437290646E-5,-1.875881650697256E-5,6.531033018166669E-5,-4.067784357709339E-5,-1.259516271986615E-4,8.818822222730354E-5,-4.692250411541997E-5
1.1E-5,-2.191166173251759E-5,-7.9515081161269E-5,-6.754973152857583E-5,1.0546154375612685E-4,-8.362933701370714E-5,-7.449471529021643E-5,-2.6942625054416826E-5,5.583075398720867E-5
1.12E-5,2.0976417798048813E-4,6.845638690317906E-5,2.0669822256566393E-4,1.1371958582444854E-4,4.177321523046756E-5,-1.2180658567864397E-5,8.646828436951429E-6,7.229175864046516E-5
1.14E-5,-4.7918119241673736E-5,2.1568285082689852E-4,2.4131201331442528E-4,5.9223215488063854E-5,1.3151840546917027E-4,1.4548650844011004E-4,-8.519091282997215E-5,6.852603892551701E-5
1.1599999999999999E-5,-1.5993424028868628E-4,-1.7521556474618587E-4,-3.057656511161243E-5,-1.5490913737661397E-4,-1.6098686940447672E-4,-9.634321900326069E-5,-9.443266256265214E-6,-1.1460212011708084E-4
1.1799999999999999E-5,0.006261851293582083,0.006199048984492604,0.006098019275557219,0.0059426941698283095,0.005573669624319093,0.00504902831895563,-3.7734609372729283E-4,0.0037954619016633477
1.1999999999999999E-5,0.02470976716747362,0.024099023483171653,0.023470335330270452,0.022623516323149698,0.021314627610866724,0.0196450328476297,-0.007882947858855783,0.016458186708779184
