% Model,array_8pzt_6cristal.mph
% Version,COMSOL 6.4.0.293
% Date,"May 11 2026, 17:26"
% Table,Probe Table 1 - 
% Time (s),"Electric potential (V), Domain Probe 1","Electric potential (V), Domain Probe 2","Electric potential (V), Domain Probe 3","Electric potential (V), Domain Probe 4","Electric potential (V), Domain Probe 5","Electric potential (V), Domain Probe 6","Electric potential (V), Domain Probe 7","Electric potential (V), Domain Probe 8"
9.2E-6,4.761046690800589E-4,3.6567676225605195E-4,4.8614042579949015E-4,4.980825098059442E-4,3.8631592949044607E-4,-3.749894368790761E-5,2.417532925302028E-4,2.3724980584659118E-5
9.4E-6,-1.4326650321453742E-4,3.5894664294310177E-4,1.1987924631256958E-4,1.5664660221632656E-4,3.0951944638199703E-4,-2.9972941125639148E-5,2.0693336065915948E-4,1.1186214813765157E-4
9.6E-6,-9.158598072098032E-5,-3.064068692970367E-4,-2.54691042429149E-5,-4.79776638923528E-5,2.256425374064676E-5,8.483696875667962E-5,-3.600116451614318E-4,-2.060806795495201E-5
9.8E-6,3.730328024856707E-5,-1.832291175839674E-4,-3.1811833218245493E-4,1.6789032563588736E-5,-2.624881781000105E-5,-1.6406764371653236E-4,-1.624735847685093E-4,-6.750321643718737E-5
9.999999999999999E-6,-6.971185332647813E-5,-2.4360977546180598E-4,-2.9531962956541726E-4,-2.1269507715208883E-4,-2.0586361080081404E-4,1.7087224054013414E-5,-1.9668773322319204E-4,-2.376009440901342E-4
9.999999999999999E-6,-6.971185332647813E-5,-2.4360977546180598E-4,-2.9531962956541726E-4,-2.1269507715208883E-4,-2.0586361080081404E-4,1.7087224054013414E-5,-1.9668773322319204E-4,-2.376009440901342E-4
1.0199999999999999E-5,-5.08759719352868E-4,-1.3630719673893857E-4,-3.162508641250624E-4,-2.7193794423157355E-4,-4.338839230912492E-4,-1.5118579488653907E-5,-2.4621751801887905E-5,-3.029035819490294E-4
1.0399999999999999E-5,3.4036720001736255E-5,-4.232360740988429E-6,2.306116861856936E-4,-2.541114060996674E-4,-2.1610035255893742E-4,1.988316703507371E-4,-5.2772792344301506E-6,-3.4851076974894465E-5
1.0599999999999998E-5,4.132761736530321E-4,2.924146664595263E-4,4.338628231238883E-4,3.9370068255034386E-4,3.1571517738945815E-4,-6.4221107427884E-5,2.810861475372577E-4,3.230740699050562E-4
1.0799999999999998E-5,-1.543717163641833E-5,1.2246015494953933E-4,3.8833774575625074E-5,4.465994852572183E-5,2.3510793404937246E-4,9.211275063228485E-6,2.8057721016466414E-5,1.0369023937634521E-4
1.1E-5,1.2838152922901974E-4,1.5483608920650375E-4,-9.783761422251197E-6,1.5141565552637012E-4,2.393062518567948E-4,-1.0939403155254429E-4,5.88867184713193E-5,1.1277825887127634E-4
1.12E-5,9.754908718908557E-5,-6.571760514426721E-5,1.5456971729870034E-5,2.295460481830703E-5,1.5544164214894913E-6,6.649961585752569E-5,-5.792709937447408E-5,-3.9855064146637645E-5
